id,collection,title,page,change_type,original,corrected,notes
13500,Sprachgitter,In Mundhöhe,65,source_text_replaced,"In Mundhöhe, fühlbar:
Finstergewächs.
(Brauchst es, Licht, nicht zu suchen, bleibst
das Schneegarn, hältst
deine Beute.
Beides gilt:
Berührt und Unberührt.
Beides spricht mit der Schuld von der Liebe,
beides will dasein und sterben.)
Blattnarben, Knospen, Ge wimper,
Äugendes, tagfremd.
Schelfe, wahr un d offen.
Lippe wußte. Lippe weiß.
Lippe schweigt es zu Ende.","In Mundhöhe, fühlbar:  
Finstergewächs.  
(Brauchst es, Licht, nicht zu suchen, bleibst  
das Schneegarn, hältst  
deine Beute.  
Beides gilt:  
Berührt und Unberührt.  
Beides spricht mit der Schuld von der Liebe,  
beides will dasein und sterben.)  
Blattnarben, Knospen, Ge wimper,  
Äugendes, tagfremd.  
Schelfe, wahr un d offen.  
Lippe wußte. Lippe weiß.  
Lippe schweigt es zu Ende.",Replaced JSON text with the text extracted from the PDF page segment.
13513,Die Niemandsrose,Das Wort vom Zur-Tiefe-Gehn,89,source_text_replaced,"DAS WORT VO M ZUR-TIEFE-GEHN,
das wir gelesen haben.
Die Jahre, die Worte seither.
Wir sind es noch immer.
Weißt du, der Rau m ist unendlich,
weißt du, du brauchst nicht zu fliegen,
weißt du, was sich in dein Aug schr ieb,
vertieft uns die Tiefe.","DAS WORT VO M ZUR-TIEFE-GEHN,  
das wir gelesen haben.  
Die Jahre, die Worte seither.  
Wir sind es noch immer.  
Weißt du, der Rau m ist unendlich,  
weißt du, du brauchst nicht zu fliegen,  
weißt du, was sich in dein Aug schr ieb,  
vertieft uns die Tiefe.",Replaced JSON text with the text extracted from the PDF page segment.
13514,Die Niemandsrose,Bei Wein und Verlorenheit,89,source_text_replaced,"Bei Wein und Verlorenheit,
bei
beider Neige:
ich ritt durch den Schnee, hörst du,
ich ritt Gott in die Ferne - die Nähe, er sang,
es war
unser letzter Ritt über
die Menschen-Hürden.
Sie duckten sich, wenn
sie uns über sich hörten, sie
schrieben, sie
logen unser Gewieher
um in eine
ihrer bebilderten Sprachen.","Bei Wein und Verlorenheit, bei 
beider Neige:",Replaced JSON text with the text extracted from the PDF page segment.
13514,Die Niemandsrose,Bei Wein und Verlorenheit,89,cleaning_and_normalization,"Bei Wein und Verlorenheit,
bei
beider Neige:
ich ritt durch den Schnee, hörst du,
ich ritt Gott in die Ferne - die Nähe, er sang,
es war
unser letzter Ritt über
die Menschen-Hürden.
Sie duckten sich, wenn
sie uns über sich hörten, sie
schrieben, sie
logen unser Gewieher
um in eine
ihrer bebilderten Sprachen.","Bei Wein und Verlorenheit, bei
beider Neige:","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13520,Die Niemandsrose,Zwölf Jahre,93,source_text_replaced,"ZWÖLF JAHRE
Die wahr-
gebliebene, wahr-
gewordene Zeile:... dein
Haus in Paris - zur
Opferstatt deiner Hände.
Dreimal durch geatmet,
dreimal durchglän zt.
...........
Es wird stumm, es wird t aub
hinter den A ugen.
Ich sehe das Gift blühn.
In jederlei Wort und Gestalt.
Geh. Komm.
Die Liebe löscht ihren Namen: sie
schreibt sich die zu.","ZWÖLF JAHRE 
Die wahr- 
gebliebene, wahr- 
gewordene Zeile: ... dein 
Haus in Paris - zur 
Opferstatt deiner Hände. 
Dreimal durch geatmet, 
dreimal durchglän zt. 
. . . . . . . . . . . 
Es wird stumm, es wird t aub 
hinter den A ugen.",Replaced JSON text with the text extracted from the PDF page segment.
13520,Die Niemandsrose,Zwölf Jahre,93,cleaning_and_normalization,"ZWÖLF JAHRE
Die wahrgebliebene, wahrgewordene Zeile:... dein
Haus in Paris - zur
Opferstatt deiner Hände.
Dreimal durch geatmet,
dreimal durchglän zt.
...........
Es wird stumm, es wird taub
hinter den Augen.
Ich sehe das Gift blühn.
In jederlei Wort und Gestalt.
Geh. Komm.
Die Liebe löscht ihren Namen: sie
schreibt sich die zu.","ZWÖLF JAHRE
Die wahrgebliebene, wahrgewordene Zeile:... dein
Haus in Paris - zur
Opferstatt deiner Hände.
Dreimal durch geatmet,
dreimal durchglän zt.
...........
Es wird stumm, es wird taub
hinter den Augen.","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13523,Die Niemandsrose,Stumme Herbstgerüche,95,source_text_replaced,"STUMME HERBSTGERÜCHE. Die
Stern blume, ungeknickt, ging
zwischen Heimat und Abgrund durch
dein Gedächtnis.
Ein fremde Verlorenheit war
gestalthaft zugegen, du hättest
beinah
gelebt.","STUMME HERBSTGERÜCHE. Die 
Stern blume, ungeknickt, ging 
zwischen Heimat und Abgrund durch 
dein Gedächtnis. 
Ein fremde Verlorenheit war 
gestalthaft zugegen, du hättest 
beinah 
gelebt.",Replaced JSON text with the text extracted from the PDF page segment.
13530,Die Niemandsrose,Erratisch,101,source_text_replaced,"Die Abende graben sich dir
unters Aug. Mit der Lippe auf-
gesammelten S ilben - schönes,
lautloses Rund -
helfen dem Kriechstern
in ihre Mitte. Der Stein,
schläfennah einst, tut sich hier auf:
bei allen
versprengten
Sonnen, Seele,
warst du, im Äther.","Die Abende graben sich dir 
unters Aug. Mit der Lippe auf-
gesammelten S ilben - schönes, 
lautloses Rund -
helfen dem Kriechstern 
in ihre Mitte. Der Stein, 
schläfennah einst, tut sich hier auf: 
bei allen 
versprengten 
Sonnen, Seele, 
warst du, im Äther.",Replaced JSON text with the text extracted from the PDF page segment.
13497,Sprachgitter,"Köln, Am Hof",64,source_text_replaced,,"Herzzeit, es stehn  
die Geträumten für  
die Mitternachtsziffer.  
Einiges sprach in die Stille, einiges schwieg,  
einiges ging seiner Wege .  
Verbannt und Verloren  
waren daheim.  
Ihr Dome.  
Ihr Dome ungesehn,  
ihr Ströme unbelauscht,  
ihr Uhren tief in uns.",Replaced JSON text with the text extracted from the PDF page segment.
13497,Sprachgitter,"Köln, Am Hof",64,cleaning_and_normalization,,"Herzzeit, es stehn
die Geträumten für
die Mitternachtsziffer.
Einiges sprach in die Stille, einiges schwieg,
einiges ging seiner Wege.
Verbannt und Verloren
waren daheim.
Ihr Dome.
Ihr Dome ungesehn,
ihr Ströme unbelauscht,
ihr Uhren tief in uns.","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13533,Die Niemandsrose,Es ist nicht mehr,102,source_text_replaced,"ES IST NICHT MEHR
diese
zuweilen mit dir
in die Stunde gesenkte
Schwere. Es ist
eine andere.
Es ist das Gewicht, das die Leere zurückhält,
die mit-
ginge mit dir.
Es hat, wie du, keinen Namen. Vielleicht
seid ihr dasselbe. Vielleicht
nennst auch du mich e inst
so.","ES IST NICHT MEHR 
diese 
zuweilen mit dir 
in die Stunde gesenkte 
Schwere. Es ist 
eine andere. 
Es ist das Gewicht, das die Leere zurückhält, 
die mit- 
ginge mit dir. 
Es hat, wie du, keinen Namen. Vielleicht 
seid ihr dasselbe. Vielleicht 
nennst auch du mich e inst 
so.",Replaced JSON text with the text extracted from the PDF page segment.
13543,Die Niemandsrose,Die hellen Steine,110,source_text_replaced,"DIE HELLEN
STEINE gehn durch die Luft, die hell-
weißen, die Licht-
bringer.
Sie wollen
nicht niedergehen, nicht stürzen,
nicht treffen. Sie geh en
auf,
wie die gering en
Heckenrosen, so tun sie sich auf,
sie schweben
dir zu, du meine Le ise,
du meine Wahre -:
ich seh dich, du pflückst sie mit meinen
neuen, meine n
Jederman nshänden, du tust sie
ins Abermals-Helle, d as niemand
zu weinen braucht noch zu nennen.","DIE HELLEN  
STEINE gehn durch die Luft, die hell-  
weißen, die Licht- 
bringer. 
Sie wollen  
nicht niedergehen, nicht stürzen,  
nicht treffen. Sie geh en  
auf,  
wie die gering en  
Heckenrosen, so tun sie sich auf,  
sie schweben  
dir zu, du meine Le ise,  
du meine Wahre -:  
ich seh dich, du pflückst sie mit meinen  
neuen, meine n  
Jederman nshänden, du tust sie  
ins Abermals-Helle, d as niemand  
zu weinen braucht noch zu nennen.",Replaced JSON text with the text extracted from the PDF page segment.
13546,Die Niemandsrose,Hawdalah,112,source_text_replaced,"An dem einen, dem
einzigen
Faden, an ihm
spinnst du - von ihm
Umsponnener, ins
Freie, dahin,
ins Gebundene.
Groß
stehn die Spindeln
ins Unland, die Bäume: es ist,
von unten her, ein
Licht geknüpft in die Luft-
matte, auf der du den Tisch d eckst, den leeren
Stühlen und ihrem
Sabbatglanz zu - -
zu Ehren.","An dem einen, dem 
einzigen 
Faden, an ihm 
spinnst du - von ihm 
Umsponnener, ins 
Freie, dahin, 
ins Gebundene. 
Groß 
stehn die Spindeln 
ins Unland, die Bäume: es ist, 
von unten her, ein 
Licht geknüpft in die Luft-
matte, auf der du den Tisch d eckst, den leeren 
Stühlen und ihrem 
Sabbatglanz zu - -
zu Ehren.",Replaced JSON text with the text extracted from the PDF page segment.
13549,Die Niemandsrose,Bei Tag,113,source_text_replaced,"Hasenfell-Himmel. Noch immer
schreibt eine deutliche Schwinge.
Auch ich, erinnere dich,
Staub-
farbene, kam
als ein Kranich.","Hasenfell-Himmel. Noch immer  
schreibt eine deutliche Schwinge.  
Auch ich, erinnere dich,  
Staub-  
farbene, kam 
als ein Kranich.",Replaced JSON text with the text extracted from the PDF page segment.
13556,Die Niemandsrose,Wohin mir das Wort,118,source_text_replaced,"WOHIN MIR DAS WORT, d as unsterblich war, fiel:
in die Himmelschlucht hinter der Stirn,
dahin geht, geleitet von Speichel und Müll,
der Siebenstern, der mit mir lebt.
Im Nachthaus die Rei me, der Atem im Kot,
das Auge ein Bilderknecht -
Und dennoch: ein aufrechtes Schw eigen, ein Stein,
der die T eufelsstiege umgeht.","WOHIN MIR DAS WORT, d as unsterblich war, fiel:  
in die Himmelschlucht hinter der Stirn, 
dahin geht, geleitet von Speichel und Müll,  
der Siebenstern, der mit mir lebt.  
Im Nachthaus die Rei me, der Atem im Kot,  
das Auge ein Bilderknecht -  
Und dennoch: ein aufrechtes Schw eigen, ein Stein,  
der die T eufelsstiege umgeht.",Replaced JSON text with the text extracted from the PDF page segment.
13562,Die Niemandsrose,Es ist alles anders,124,source_text_replaced,"Es IST ALLES ANDERS, als du es dir denkst, als ich es mir denke,
die Fahne weht noch,
die kleinen Geheimnisse sind noch be i sich,
sie werfen noch Schatten, davon
lebst du, leb ich, leben wir.
Die Silbermünze auf deiner Zunge schm ilzt,
sie schmeckt nach Morgen, nach Immer, ein Weg
nach Rußland steigt dir ins Herz,
die karelische Birke
hat
gewartet,
der Name Ossip kommt auf dich zu, du erzählst ihm,
was er schon weiß, er nimmt es, er nimmt es dir ab, mit Händen,
du löst ihm den Arm von der Schul ter, den rechten, den linken,
du heftest die deinen an ihre Stelle, mit Händen, mit Fingern, mit Linien,
- was abriß, wächst wieder zusammen -
da hast du sie, da nimm si e dir, da hast du alle beide,
den Namen, den Namen, die Hand, die Hand,
da nimm si e dir zum Unterpfand,
er nimmt auch das, und du has t
wieder, was dein ist, was s ein war,
Windmühlen
stoßen dir Luft in die Lunge, du ruderst
durch die Kanäle, Lagunen und Grachten,
bei Wortschein,
am Heck kein Warum, am Bug k ein Wohin, ein Widderhorn hebt dich
- Tekia h!
wie ein Posaunenschall über die Nächte hinweg in den Tag, die Auguren
zerfleischen einander, der Mensch
hat seinen Frieden, der Gott
hat den seinen, die Liebe
kehrt in die Betten zurück, das Haar
der Frauen wächst wieder,
die nach innen gestülpte
Knospe an ihrer Brust
tritt wieder zutag, lebens-,
herzlinienhin erwacht sie
dir in der Hand, die den Lendenweg hochklomm, -
wie heißt es, dein Land
hinterm Be rg, hinterm Jahr?
Ich weiß, wie es heißt.
Wie das Wintermärchen, so hei ßt es,
es heißt wie das Sommermärchen,
das Dreijahreland deiner Mutter, das war es,
das ists,
es wandert überallhin, wie die Sprache,
wirf sie weg, wirf sie weg,
dann hast du sie wieder, wi e ihn,
den Kieselstein aus
der Mährischen Senke,
den dein Gedanke nach Prag trug,
aufs Grab, auf die Gräber, ins Leben,
längst
ist er fort, wie die Briefe, wie alle
Laternen, wieder
mußt du ihn suchen, da ist er,
klein ist er, weiß,
um die Ecke, da liegt er,
bei Normandie-Njemen - in Böhmen,
da, da,da,
hinterm Haus, vor dem Haus,
weiß ist er, weiß, er sagt:
Heute - es gilt.
Weiß ist er, weiß, ein Wasser
strahl findet hindurch, ein Herzstrahl,
ein Fluß,
du kennst seinen Na men, die Ufer
hängen voll Tag, wie der Name,
du tastest ihn ab, mit der Hand:
Alba.
Vom
Sternbild des Hundes, vom
Hellstern darin und de r Zwerg-
leuchte, die mitwebt
an erdwärts gespiegelten Wegen,
von
Pilgerstäben, auch dort, von Südlichem, fremd
und nachtfasernah
wie unbestattete Worte,
streunend
im Bannkreis err eichter
Ziele und Stelen und W iegen.
Von
Wahr- und Vorau s- und Vorüber-zu-dir-,
von
Hinaufgesagtem,
das dort bereitliegt, einem
der eigenen Herzste ine gleich, die man ausspie
mitsamt ihrem un-
verwüstlichen Uhrwerk, hinaus
in Unland und Unzeit. Von solchem
Ticken und Ticken inmitten
der Kies-Kuben mit
der auf Hyänenspur rückwärts,
aufwärts verfolgbaren
Ahnen-
reihe Derer- vom-Namen-und-Sein er-
Rundschlucht.
Von
einem Baum, von einem.
Ja, auch von ihm. Und vom Wald um ihn her. Vom Wald
Unbetreten, vom
Gedanken, dem er ent wuchs, als Laut
und Halblaut und Ablaut und Auslaut, skyt hisch
zusammengereimt
im Takt
der Verschlagenen-Sch läfe,
mit
geatmeten S teppen-
halmen geschrie ben ins Herz
der Stundenzäsur - in das Reich,
in der Reiche
weitestes, in
den Großbinnen reim
jenseits
der Stummvölker-Zone, in dich
Sprachwaage, Wortwaage, Heimat -
waage Exil.
Von diesem Baum, diesem Wald.
Von der Brücken-
quader, von der
er ins Leben hinüber
prallte, flügge
von Wunden, - v om
Pont Mirabeau.
Wo die O ka nicht mitfließt. Et quels
amours! (Kyrillisches, Freunde, auch das
ritt ich über die Seine,
ritts übern Rhein.)
Von einem Brief, von ihm.
Vom Ein-Brief, vom Ost-Brief. Vom harten,
winzigen Worthaufen, vom
unbewaffne ten Auge, das er
den drei
Gürtelsternen Orions - Jakobs-
stab, du,
abermals kommst du gegangen! -
zuführt auf der
Himmelskarte, die sich ihm aufschlug.
Vom Tisch, wo das geschah.
Von einem Wort, aus dem Hauf en,
an dem er, der Tisch,
zur Ruderbank wurde, vom Oka-Fluß her
und den Wassern.
Vom Nebenwort, das
ein Ruderknecht nachknirscht, ins Spätsommerohr
seiner hell-
hörigen Dolle:
Kolchis.","Es IST ALLES ANDERS, als du es dir denkst, als ich es mir denke,  
die Fahne weht noch,  
die kleinen Geheimnisse sind noch be i sich,  
sie werfen noch Schatten, davon  
lebst du, leb ich, leben wir. 
Die Silbermünze auf deiner Zunge schm ilzt,  
sie schmeckt nach Morgen, nach Immer, ein Weg  
nach Rußland steigt dir ins Herz,  
die karelische Birke  
hat  
gewartet,  
der Name Ossip kommt auf dich zu, du erzählst ihm,  
was er schon weiß, er nimmt es, er nimmt es dir ab, mit Händen,  
du löst ihm den Arm von der Schul ter, den rechten, den linken,  
du heftest die deinen an ihre Stelle, mit Händen, mit Fingern, mit Linien,  
- was abriß, wächst wieder zusammen -  
da hast du sie, da nimm si e dir, da hast du alle beide,  
den Namen, den Namen, die Hand, die Hand,  
da nimm si e dir zum Unterpfand,  
er nimmt auch das, und du has t  
wieder, was dein ist, was s ein war,  
Windmühlen",Replaced JSON text with the text extracted from the PDF page segment.
13562,Die Niemandsrose,Es ist alles anders,124,cleaning_and_normalization,"Es IST ALLES ANDERS, als du es dir denkst, als ich es mir denke,
die Fahne weht noch,
die kleinen Geheimnisse sind noch be isich,
sie werfen noch Schatten, davon
lebst du, leb ich, leben wir.
Die Silbermünze auf deiner Zunge schm ilzt,
sie schmeckt nach Morgen, nach Immer, ein Weg
nach Rußland steigt dir ins Herz,
die karelische Birke
hat
gewartet,
der Name Ossip kommt auf dich zu, du erzählst ihm,
was er schon weiß, er nimmt es, er nimmt es dir ab, mit Händen,
du löst ihm den Arm von der Schul ter, den rechten, den linken,
du heftest die deinen an ihre Stelle, mit Händen, mit Fingern, mit Linien,
- was abriß, wächst wieder zusammen da hast du sie, da nimm si edir, da hast du alle beide,
den Namen, den Namen, die Hand, die Hand,
da nimm si edir zum Unterpfand,
er nimmt auch das, und du has t
wieder, was dein ist, was sein war,
Windmühlen
stoßen dir Luft in die Lunge, du ruderst
durch die Kanäle, Lagunen und Grachten,
bei Wortschein,
am Heck kein Warum, am Bug kein Wohin, ein Widderhorn hebt dich
- Tekia h!
wie ein Posaunenschall über die Nächte hinweg in den Tag, die Auguren
zerfleischen einander, der Mensch
hat seinen Frieden, der Gott
hat den seinen, die Liebe
kehrt in die Betten zurück, das Haar
der Frauen wächst wieder,
die nach innen gestülpte
Knospe an ihrer Brust
tritt wieder zutag, lebens-,
herzlinienhin erwacht sie
dir in der Hand, die den Lendenweg hochklomm, wie heißt es, dein Land
hinterm Be rg, hinterm Jahr?
Ich weiß, wie es heißt.
Wie das Wintermärchen, so hei ßt es,
es heißt wie das Sommermärchen,
das Dreijahreland deiner Mutter, das war es,
das ists,
es wandert überallhin, wie die Sprache,
wirf sie weg, wirf sie weg,
dann hast du sie wieder, wi eihn,
den Kieselstein aus
der Mährischen Senke,
den dein Gedanke nach Prag trug,
aufs Grab, auf die Gräber, ins Leben,
längst
ist er fort, wie die Briefe, wie alle
Laternen, wieder
mußt du ihn suchen, da ist er,
klein ist er, weiß,
um die Ecke, da liegt er,
bei Normandie-Njemen - in Böhmen,
da, da,da,
hinterm Haus, vor dem Haus,
weiß ist er, weiß, er sagt:
Heute - es gilt.
Weiß ist er, weiß, ein Wasser
strahl findet hindurch, ein Herzstrahl,
ein Fluß,
du kennst seinen Na men, die Ufer
hängen voll Tag, wie der Name,
du tastest ihn ab, mit der Hand:
Alba.
Vom
Sternbild des Hundes, vom
Hellstern darin und de r Zwergleuchte, die mitwebt
an erdwärts gespiegelten Wegen,
von
Pilgerstäben, auch dort, von Südlichem, fremd
und nachtfasernah
wie unbestattete Worte,
streunend
im Bannkreis err eichter
Ziele und Stelen und Wiegen.
Von
Wahr- und Vorau s- und Vorüber-zu-dir-,
von
Hinaufgesagtem,
das dort bereitliegt, einem
der eigenen Herzste ine gleich, die man ausspie
mitsamt ihrem unverwüstlichen Uhrwerk, hinaus
in Unland und Unzeit. Von solchem
Ticken und Ticken inmitten
der Kies-Kuben mit
der auf Hyänenspur rückwärts,
aufwärts verfolgbaren
Ahnenreihe Derer- vom-Namen-und-Sein erRundschlucht.
Von
einem Baum, von einem.
Ja, auch von ihm. Und vom Wald um ihn her. Vom Wald
Unbetreten, vom
Gedanken, dem er ent wuchs, als Laut
und Halblaut und Ablaut und Auslaut, skyt hisch
zusammengereimt
im Takt
der Verschlagenen-Sch läfe,
mit
geatmeten Steppenhalmen geschrie ben ins Herz
der Stundenzäsur - in das Reich,
in der Reiche
weitestes, in
den Großbinnen reim
jenseits
der Stummvölker-Zone, in dich
Sprachwaage, Wortwaage, Heimat waage Exil.
Von diesem Baum, diesem Wald.
Von der Brückenquader, von der
er ins Leben hinüber
prallte, flügge
von Wunden, - vom
Pont Mirabeau.
Wo die O ka nicht mitfließt. Et quels
amours! (Kyrillisches, Freunde, auch das
ritt ich über die Seine,
ritts übern Rhein.)
Von einem Brief, von ihm.
Vom Ein-Brief, vom Ost-Brief. Vom harten,
winzigen Worthaufen, vom
unbewaffne ten Auge, das er
den drei
Gürtelsternen Orions - Jakobsstab, du,
abermals kommst du gegangen! zuführt auf der
Himmelskarte, die sich ihm aufschlug.
Vom Tisch, wo das geschah.
Von einem Wort, aus dem Hauf en,
an dem er, der Tisch,
zur Ruderbank wurde, vom Oka-Fluß her
und den Wassern.
Vom Nebenwort, das
ein Ruderknecht nachknirscht, ins Spätsommerohr
seiner hellhörigen Dolle:
Kolchis.","Es IST ALLES ANDERS, als du es dir denkst, als ich es mir denke,
die Fahne weht noch,
die kleinen Geheimnisse sind noch be isich,
sie werfen noch Schatten, davon
lebst du, leb ich, leben wir.
Die Silbermünze auf deiner Zunge schm ilzt,
sie schmeckt nach Morgen, nach Immer, ein Weg
nach Rußland steigt dir ins Herz,
die karelische Birke
hat
gewartet,
der Name Ossip kommt auf dich zu, du erzählst ihm,
was er schon weiß, er nimmt es, er nimmt es dir ab, mit Händen,
du löst ihm den Arm von der Schul ter, den rechten, den linken,
du heftest die deinen an ihre Stelle, mit Händen, mit Fingern, mit Linien,
- was abriß, wächst wieder zusammen da hast du sie, da nimm si edir, da hast du alle beide,
den Namen, den Namen, die Hand, die Hand,
da nimm si edir zum Unterpfand,
er nimmt auch das, und du has t
wieder, was dein ist, was sein war,
Windmühlen","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
